NAICS_CODE,PRIMARY_INDICATOR,SOURCE_OF_DATA,CODE_DESCRIPTION,PGM_SYS_ACRNM,PGM_SYS_ID,REGISTRY_ID,PRIMARY_NAME,LOCATION_ADDRESS,SUPPLEMENTAL_LOCATION,CITY_NAME,COUNTY_NAME,FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_NAME,POSTAL_CODE,FEDERAL_FACILITY_CODE,FEDERAL_AGENCY_CODE,TRIBAL_LAND_CODE,TRIBAL_LAND_NAME,LEGISLATIVE_DIST_NUM,EPA_REGION_CODE,SITE_TYPE_NAME,INTEREST_STATUS_CODE,DATA_QUALITY_CODE,LOCATION_DESCRIPTION,STD_NAME,STD_LOC_ADDRESS,STD_HOUSE_NUMBER,STD_STREET_NAME,STD_BASE_NAME,STD_PREFIX,STD_SUFFIX,STD_STYPE_BEFORE,STD_STYPE_AFTER,STD_POSTAL_CODE,STD_STATE_CODE,STD_CITY_NAME,STD_COUNTY_NAME,STD_COUNTY_FIPS,STD_COUNTRY,STD_FULL_ADDRESS,ADDR_TYPE,LAST_REPORTED_DATE,CREATE_DATE,UPDATE_DATE,USER_ID,PARENT_REGISTRY_ID,SENSITIVE_IND,REVIEW_FLAG,REVIEW_REASON,SMALL_BUS_IND,ENV_JUSTICE_CODE,PUBLIC_IND,ICIS_IDENTIFIER,OBJECTID,GEO_SYS_ACRNM,GEO_SYS_ID,LATITUDE83,LONGITUDE83,CONVEYOR,HDATUM_DESC,COLLECT_DESC,REF_POINT_DESC,SOURCE_DESC,SCALE,ACCURACY_VALUE,ACCURACY_SCORE,DERIVED_CITY,DERIVED_COUNTY,DERIVED_ZIP,DERIVED_STATE,DERIVED_FIPS,DERIVED_HUC,DERIVED_WBD,DERIVED_CB_2010,DERIVED_CD_113,US_MEXICO_BORDER_IND,OZONE_8HR_1997_AREA_NAME,PB_2008_AREA_NAME,PM25_1997_AREA_NAME,PM25_2006_AREA_NAME,OZONE_8HR_2008_AREA_NAME
"325910",PRIMARY,AIRS/AFS,PRINTING INK MANUFACTURING.,AIRS/AFS,2511901312,110000309620,WINFIELD BROOKS CO,70 CONN STREET,,WOBURN,MIDDLESEX,25017,MA,MASSACHUSETTS,UNITED STATES,01801-5693,N,,N,,N,01,STATIONARY,OPERATING,V,,WINFIELD BROOKS,70 CONN ST,70,CONN ST,CONN,,,,ST,01801,MA,WOBURN,MIDDLESEX COUNTY,25017,US,"70 CONN ST, WOBURN, MA  01801 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,REFRESH,,N,,,,,Y,,35715143,FRS,110000309620,42.47241,-71.14639,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,WOBURN,MIDDLESEX COUNTY,01801,MA,25017,01090001,,250173333002011,05,,Boston-Lawrence-Worcester (E. Mass) Area,,,,
"325910",PRIMARY,RCRAINFO,PRINTING INK MANUFACTURING.,RCRAINFO,GAD003298684,110000899145,SUN CHEMICAL CORP.,1357 SEABOARD INDUSTRIAL BLVD.,N.W.,ATLANTA,FULTON,13121,GA,GEORGIA,UNITED STATES,30318-2824,N,,N,,GT,04,STATIONARY,Y,V,,SUN CHEM CORPRT,1357 SEABOARD INDUSTRIAL BLVD NW,1357,SEABOARD INDUSTRIAL BLVD NW,SEABOARD INDUSTRIAL,,NW,,BLVD,30318,GA,ATLANTA,FULTON COUNTY,13121,US,"1357 SEABOARD INDUSTRIAL BLVD NW, ATLANTA, GA  30318 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,REFRESH,,N,,,N,,Y,,27464940,EIS,9779911,33.8079,-84.4319,EIS,NAD83,INTERPOLATION-PHOTO,CENTER OF A FACILITY OR STATION,,,25,25,ATLANTA,FULTON COUNTY,30318,GA,13121,03130001,,131210089021003,05,,Atlanta Area,,Atlanta,,Atlanta
"325910",PRIMARY,TRI REPORTING FORM,PRINTING INK MANUFACTURING.,TRIS,44270SNCLR55IND,110002111465,FLINT INK CORP,55 INDUSTRIAL ST,,RITTMAN,WAYNE,39169,OH,OHIO,,44270,,,N,,,05,STATIONARY,CLOSED,V,,FLINT INK CORPRT,55 INDUSTRIAL ST,55,INDUSTRIAL ST,INDUSTRIAL,,,,ST,44270,OH,RITTMAN,WAYNE COUNTY,39169,US,"55 INDUSTRIAL ST, RITTMAN, OH  44270 US",REGULAR URBAN,,01-MAR-00,31-DEC-15,REFRESH,,N,,,,,Y,,32012157,TRIS,44270SNCLR55IND,40.97413,-81.77545,FRS-TRIS,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,RITTMAN,WAYNE COUNTY,44270,OH,39169,05040001,,391690034003021,16,,,,,,
"325910",PRIMARY,NJ-NJEMS,PRINTING INK MANUFACTURING.,NJ-NJEMS,9018,110029637196,FINE TONER CORP,16 INDUSTRIAL RD,,FAIRFIELD,ESSEX,34013,NJ,NEW JERSEY,USA,07004,,,,,,02,STATIONARY,,V,,FINE TONER CORPRT,16 INDUSTRIAL RD,16,INDUSTRIAL RD,INDUSTRIAL,,,,RD,07004,NJ,FAIRFIELD,ESSEX COUNTY,34013,US,"16 INDUSTRIAL RD, FAIRFIELD, NJ  07004 US",,29-AUG-17,03-MAY-07,29-DEC-14,REFRESH,,N,,,,,Y,,37413314,FRS,110029637196,40.86341,-74.3101,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,FAIRFIELD,ESSEX COUNTY,07004,NJ,34013,02030103,,340130216013019,11,,New York-N. New Jersey-Long Island Area,,New York-N. New Jersey-Long Island,New York-N. New Jersey-Long Island,New York-N. New Jersey-Long Island
"325910",PRIMARY,TRI REPORTING FORM,PRINTING INK MANUFACTURING.,TRIS,27103MRCNN3755K,110018828189,AMERICAN INKS AND COATINGS CO,3755 KIMWELL DRIVE-STRATFORD PK.,,WINSTON-SALEM,FORSYTH,37067,NC,NORTH CAROLINA,UNITED STATES,27103-6705,N,,N,,,04,STATIONARY,ACTIVE,V,,AMER INKS AND COTG,3755 KIMWELL DR,3755,KIMWELL DR,KIMWELL,,,,DR,27103,NC,WINSTON SALEM,FORSYTH COUNTY,37067,US,"3755 KIMWELL DR, WINSTON SALEM, NC  27103 US",REGULAR URBAN,,26-OCT-04,31-DEC-15,JACK_BURFORD,,,,,,,Y,,36786267,FRS,110018828189,36.04464,-80.32065,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,WINSTON SALEM,FORSYTH COUNTY,27103,NC,37067,03040101,,370670038043012,05,,,,,,
"325910",PRIMARY,AIRS/AFS,PRINTING INK MANUFACTURING.,AIRS/AFS,4201700330,110014361859,COLORCON NO TOX PROD PLT,171 NEW BRITAIN BLVD,NEW BRITAIN BUSINESS PARK,CHALFONT,BUCKS,42017,PA,PENNSYLVANIA,UNITED STATES,18914,N,,N,,1,03,STATIONARY,OPERATING,V,,COLORCON NO TOX PROD PLNT,171 NEW BRITAIN BLVD,171,NEW BRITAIN BLVD,NEW BRITAIN,,,,BLVD,18914,PA,CHALFONT,BUCKS COUNTY,42017,US,"171 NEW BRITAIN BLVD, CHALFONT, PA  18914 US",REGULAR URBAN,14-JAN-17,17-MAY-03,01-JUN-17,JACK_BURFORD,,N,Y,NAME MISMATCH -RCRAINFO - PAR000507731,N,,Y,,29619225,FRS,110014361859,40.281237,-75.249418,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,50,50,CHALFONT,BUCKS COUNTY,18914,PA,42017,02040201,020402010202,420171020031028,08,,Philadelphia-Wilmington-Atlantic City Area,,Philadelphia-Wilmington,Philadelphia-Wilmington,Philadelphia-Wilmington-Atlantic City
"325910",PRIMARY,OSHA-OIS,PRINTING INK MANUFACTURING.,OSHA-OIS,339891715,110001626125,FLINT GROUP PIGMENTS,410 GLENDALE MILFORD ROAD,,CINCINNATI,HAMILTON,39061,OH,OHIO,UNITED STATES,45215-1103,N,,N,,SW,05,STATIONARY,,V,,FLINT GRP PIGMENTS,410 GLENDALE MILFORD RD,410,GLENDALE MILFORD RD,GLENDALE MILFORD,,,,RD,45215,OH,CINCINNATI,HAMILTON COUNTY,39061,US,"410 GLENDALE MILFORD RD, CINCINNATI, OH  45215 US",,,01-MAR-00,07-FEB-20,JWILLI25,,,Y,NAME MISMATCH -EIS - 14758511,N,,Y,,36650029,FRS,110001626125,39.25732,-84.46363,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,CINCINNATI,HAMILTON COUNTY,45215,OH,39061,05090203,,390610225001008,02,,Cincinnati-Hamilton Area,,Cincinnati-Hamilton,,Cincinnati
"325910",PRIMARY,TRI REPORTING FORM,PRINTING INK MANUFACTURING.,TRIS,64120PRGRS5155F,110002127485,FLINT INK CORPORATION,5155 FRONT STREET,,KANSAS CITY,JACKSON,29095,MO,MISSOURI,UNITED STATES,64120-1137,N,,N,,,07,STATIONARY,ACTIVE,V,,FLINT INK,5155 E FRONT ST,5155,E FRONT ST,FRONT,E,,,ST,64120,MO,KANSAS CITY,JACKSON COUNTY,29095,US,"5155 E FRONT ST, KANSAS CITY, MO  64120 US",REGULAR URBAN,,01-MAR-00,31-DEC-15,LVASUDEV,,N,Y,NAME MISMATCH -TRIS - 64120PRGRS5155F,,,Y,,29711225,FRS,110002127485,39.130634,-94.519822,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,50,50,KANSAS CITY,JACKSON COUNTY,64120,MO,29095,10300101,103001010301,290950155002046,05,,,,,,
"325910",PRIMARY,EIS,PRINTING INK MANUFACTURING.,EIS,7873811,110039000880,AMERICAN INKS & COATINGS/VALLEY FORGE,330 PAWLING RD PO BOX 803,,VALLEY FORGE,CHESTER,42029,PA,PENNSYLVANIA,UNITED STATES,19482,N,,N,,,03,STATIONARY,PERMANENTLY SHUTDOWN,V,,AMER INKS AND COTG VLY FORGE,,,,,,,,,17406,PA,YORK,YORK COUNTY,42133,US,,"REGULAR URBAN, POBOX",14-JAN-17,01-JUL-09,01-JUN-17,REFRESH,,,,,,,Y,,29233368,EIS,7873811,40.11581,-75.47525,EIS,NAD83,UNKNOWN,ENTRANCE POINT OF A FACILITY OR STATION,,,10,35900,PHOENIXVILLE,CHESTER COUNTY,19460,PA,42029,02040203,020402031006,420293005011003,06,,Philadelphia-Wilmington-Atlantic City Area,,Philadelphia-Wilmington,Philadelphia-Wilmington,Philadelphia-Wilmington-Atlantic City
"325910",PRIMARY,TRI REPORTING FORM,PRINTING INK MANUFACTURING.,TRIS,29730PXRCR1595C,110000355268,AVERY DENNISON,1595 CEDAR LINE DRIVE,,ROCK HILL,YORK,45091,SC,SOUTH CAROLINA,UNITED STATES,29730-7442,N,,N,,CA,04,STATIONARY,ACTIVE,V,,AVERY DENNISON,1595 CEDAR LINE DR,1595,CEDAR LINE DR,CEDAR LINE,,,,DR,29730,SC,ROCK HILL,YORK COUNTY,45091,US,"1595 CEDAR LINE DR, ROCK HILL, SC  29730 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,REFRESH,,N,,,,,Y,,32001997,TRIS,29730PXRCR1595C,34.94795,-80.95422,FRS-TRIS,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,ROCK HILL,YORK COUNTY,29730,SC,45091,03050103,,450910612011013,05,,Charlotte-Gastonia-Rock Hill Area,,,,Charlotte-Rock Hill
"325910",PRIMARY,AIRS/AFS,PRINTING INK MANUFACTURING.,AIRS/AFS,3702300086,110000351128,ENVIRONMENTAL INKS - A MEMBER OF THE SIEGWERK GROUP,1 QUALITY PRODUCTS ROAD,,MORGANTON,BURKE,37023,NC,NORTH CAROLINA,UNITED STATES,28655-4759,N,,N,,,04,STATIONARY,OPERATING,V,,ENVIR INKS A MBR OF SIEGWERK GRP,1 QUALITY PRODUCTS RD,1,QUALITY PRODUCTS RD,QUALITY PRODUCTS,,,,RD,28655,NC,MORGANTON,BURKE COUNTY,37023,US,"1 QUALITY PRODUCTS RD, MORGANTON, NC  28655 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,REFRESH,,N,,,N,,Y,,32000648,TRIS,28655NVRNM1QUAL,35.7104,-81.69627,FRS-TRIS,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,MORGANTON,BURKE COUNTY,28655,NC,37023,03050101,,370230213012014,11,,,,,,
"325910",PRIMARY,TRI REPORTING FORM,PRINTING INK MANUFACTURING.,TRIS,60901NTDCT2850F,110013764453,HUBERGROUP USA INC,2850 FESTIVAL DRIVE,,KANKAKEE,KANKAKEE,17091,IL,ILLINOIS,UNITED STATES,60901-8937,N,,N,,,05,STATIONARY,ACTIVE,V,,HUBERGROUP US,2850 FESTIVAL DR,2850,FESTIVAL DR,FESTIVAL,,,,DR,60901,IL,KANKAKEE,KANKAKEE COUNTY,17091,US,"2850 FESTIVAL DR, KANKAKEE, IL  60901 US",REGULAR URBAN,14-JAN-17,14-MAR-03,01-JUN-17,REFRESH,,N,Y,NAME MISMATCH -EIS - 4524111,N,,Y,,29033587,EIS,4524111,41.083602,-87.873142,EIS,NAD83,INTERPOLATION-PHOTO,CENTER OF A FACILITY OR STATION,,12000,20,20,KANKAKEE,KANKAKEE COUNTY,60901,IL,17091,07120001,,170910125002011,02,,,,,,
"325910",PRIMARY,EIS,PRINTING INK MANUFACTURING.,EIS,2294911,110000430640,HANDSCHY INDUSTRIES LLC,120 25TH AVENUE,,BELLWOOD,COOK,17031,IL,ILLINOIS,UNITED STATES,60104-1201,N,,N,,,05,STATIONARY,PERMANENTLY SHUTDOWN,V,,HANDSCHY IND,120 25TH AVE,120,25TH AVE,25TH,,,,AVE,60104,IL,BELLWOOD,COOK COUNTY,17031,US,"120 25TH AVE, BELLWOOD, IL  60104 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,REFRESH,,N,,,Y,,Y,,28971000,EIS,2294911,41.890751,-87.866361,EIS,NAD83,INTERPOLATION-PHOTO,CENTER OF A FACILITY OR STATION,,12000,20,20,BELLWOOD,COOK COUNTY,60104,IL,17031,07120004,071200040403,170318170005023,07,,Chicago-Gary-Lake County Area,,Chicago-Gary-Lake County,,Chicago-Naperville
"325910",PRIMARY,TRI REPORTING FORM,PRINTING INK MANUFACTURING.,TRIS,01752GTHMN255EA,110009588678,GOTHAM INK OF NEW ENGLAND,255 E MAIN STREET,,MARLBOROUGH,MIDDLESEX,25017,MA,MASSACHUSETTS,UNITED STATES,01752-2631,N,,N,,C,01,STATIONARY,ACTIVE,V,,GOTHAM INK OF NEW ENGLD,255 E MAIN ST,255,E MAIN ST,MAIN,E,,,ST,01752,MA,MARLBOROUGH,MIDDLESEX COUNTY,25017,US,"255 E MAIN ST, MARLBOROUGH, MA  01752 US",REGULAR URBAN,14-JAN-17,01-MAR-00,27-JUL-20,KBLUMBER,,N,Y,NAME MISMATCH -EIS - 4080211,,,Y,,35718287,FRS,110009588678,42.35118,-71.53525,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,MARLBOROUGH,MIDDLESEX COUNTY,01752,MA,25017,01070005,,250173216004020,03,,Boston-Lawrence-Worcester (E. Mass) Area,,,,
"325910",PRIMARY,TRI REPORTING FORM,PRINTING INK MANUFACTURING.,TRIS,66219KCCTN15555,110000834232,KC COATINGS INC,15555 W. 108TH ST.,,LENEXA,JOHNSON,20091,KS,KANSAS,UNITED STATES,66219-1388,N,,N,,04,07,STATIONARY,ACTIVE,V,,KC COTG,15555 W 108TH ST,15555,W 108TH ST,108TH,W,,,ST,66219,KS,LENEXA,JOHNSON COUNTY,20091,US,"15555 W 108TH ST, LENEXA, KS  66219 US",REGULAR URBAN,,01-MAR-00,31-DEC-15,REFRESH,,,,,,,Y,,32027826,TRIS,66219KCCTN15555,38.93303,-94.7675,FRS-TRIS,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,LENEXA,JOHNSON COUNTY,66219,KS,20091,10270104,,200919800011052,03,,,,,,
"325910",PRIMARY,TRI REPORTING FORM,PRINTING INK MANUFACTURING.,TRIS,22153NTDST79420,110002097249,US PRINTING INK CORP,7942-0 ANGUS CT.,,SPRINGFIELD,FAIRFAX,51059,VA,VIRGINIA,UNITED STATES,22153-2801,N,,N,,4,03,STATIONARY,ACTIVE,V,,US PRINTG INK CORPRT,7942 ANGUS CT,7942,ANGUS CT,ANGUS,,,,CT,22153,VA,SPRINGFIELD,FAIRFAX COUNTY,51059,US,"7942 ANGUS CT, SPRINGFIELD, VA  22153 US",REGULAR URBAN,,01-MAR-00,31-DEC-15,REFRESH,,N,,,,,Y,,36430166,FRS,110002097249,38.74386,-77.20606,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,SPRINGFIELD,FAIRFAX COUNTY,22153,VA,51059,02070010,,510594328001007,08,,Washington Area,,Washington,,Washington
"325910",PRIMARY,NJ-NJEMS,PRINTING INK MANUFACTURING.,NJ-NJEMS,437579,110043407952,MARUBENI CITIZEN CINCOM INC,300 CAROL PL,,MOONACHIE,BERGEN,34003,NJ,NEW JERSEY,UNITED STATES,07074,N,,N,,,02,STATIONARY,,V,,MARUBENI CITZN CINCOM,300 CAROL PL,300,CAROL PL,CAROL,,,,PL,07074,NJ,MOONACHIE,BERGEN COUNTY,34003,US,"300 CAROL PL, MOONACHIE, NJ  07074 US",REGULAR URBAN,,11-APR-11,07-OCT-14,REFRESH,,,,,,,Y,,29447471,FRS,110043407952,40.836653,-74.049878,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,50,50,MOONACHIE,BERGEN COUNTY,07074,NJ,34003,02030103,020301030906,340030362001012,09,,New York-N. New Jersey-Long Island Area,,New York-N. New Jersey-Long Island,New York-N. New Jersey-Long Island,New York-N. New Jersey-Long Island
"325910",SECONDARY,OR-DEQ,PRINTING INK MANUFACTURING.,OR-DEQ,3471,110004807781,INX INTERNATIONAL INK,2901 NW FRONT AVE SUITE A,,PORTLAND,MULTNOMAH,41051,OR,OREGON,UNITED STATES,97210,N,,N,,OR,10,STATIONARY,,V,,INX INTL INK,2901 NW FRONT AVE,2901,NW FRONT AVE,FRONT,NW,,,AVE,97210,OR,PORTLAND,MULTNOMAH COUNTY,41051,US,"2901 NW FRONT AVE, PORTLAND, OR  97210 US",,,01-MAR-00,13-NOV-17,SAUGUSTI,,,,,N,,Y,,37385779,FRS,110004807781,45.54345,-122.69755,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,PORTLAND,MULTNOMAH COUNTY,97210,OR,41051,17090012,,410510043001134,01,,,,,,
"325910",UNKNOWN,MO-DNR,PRINTING INK MANUFACTURING.,MO-DNR,771764,110000798824,SUN CHEMICAL KANSAS CITY,6989 CORPORATE DR,,KANSAS CITY,JACKSON,29095,MO,MISSOURI,USA,64120-1381,N,,N,,,07,STATIONARY,,V,,SUN CHEM KS CITY,6989 CORPORATE DR,6989,CORPORATE DR,CORPORATE,,,,DR,64120,MO,KANSAS CITY,JACKSON COUNTY,29095,US,"6989 CORPORATE DR, KANSAS CITY, MO  64120 US",,,01-MAR-00,13-DEC-17,REFRESH,,N,,,N,,Y,,32027032,TRIS,64120SNCHM6989N,39.13503,-94.50085,FRS-TRIS,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,KANSAS CITY,JACKSON COUNTY,64120,MO,29095,10300101,,290950155002008,05,,,,,,
"325910",PRIMARY,TRI REPORTING FORM,PRINTING INK MANUFACTURING.,TRIS,21213SNCLR3520E,110001255775,SINCLAIR & VALENTINE,"3520 FEDERAL STREET, EAST",,BALTIMORE,BALTIMORE,24510,MD,MARYLAND,UNITED STATES,21213-4014,N,,N,,,03,STATIONARY,ACTIVE,V,,SINCLAIR & VALENTINE,3520 FEDERAL ST,3520,FEDERAL ST,FEDERAL,,,,ST,21213,MD,BALTIMORE,BALTIMORE CITY,24510,US,"3520 FEDERAL ST, BALTIMORE, MD  21213 US",REGULAR URBAN,,01-MAR-00,31-DEC-15,REFRESH,,N,Y,NAME MISMATCH -AIR - MD0000002451002186,,,Y,,36619915,FRS,110001255775,39.30928,-76.56795,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,BALTIMORE,BALTIMORE CITY,21213,MD,24510,02060003,,245102603031011,03,,Baltimore Area,,Baltimore,,Baltimore
"325910",PRIMARY,TRI REPORTING FORM,PRINTING INK MANUFACTURING.,TRIS,17601FLNTN216GR,110001083185,FLINT INK CORP,216 GREENFIELD RD SITE D,,LANCASTER,LANCASTER,42071,PA,PENNSYLVANIA,UNITED STATES,17601-5817,N,,N,,3,03,STATIONARY,ACTIVE,V,NOT LISTED,FLINT INK CORPRT,216 GREENFIELD RD,216,GREENFIELD RD,GREENFIELD,,,,RD,17601,PA,LANCASTER,LANCASTER COUNTY,42071,US,"216 GREENFIELD RD, LANCASTER, PA  17601 US",REGULAR URBAN,,01-MAR-00,31-DEC-15,REFRESH,,N,,,,,Y,,35780077,FRS,110001083185,40.04801,-76.25574,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,LANCASTER,LANCASTER COUNTY,17601,PA,42071,02050306,,420710132021024,16,,Lancaster Area,,Lancaster,Lancaster,Lancaster
"325910",PRIMARY,RCRAINFO,PRINTING INK MANUFACTURING.,RCRAINFO,CAL000434243,110070483235,TRI LEVEL IMAGES INC,19431 BUSINESS CENTER DR STE 1,,NORTHRIDGE,LOS ANGELES,06037,CA,CALIFORNIA,UNITED STATES,91324,N,,N,,,09,STATIONARY,Y,V,,TRI LEVEL IMAGES,19431 BUSINESS CENTER DR,19431,BUSINESS CENTER DR,BUSINESS CENTER,,,,DR,91324,CA,NORTHRIDGE,LOS ANGELES COUNTY,06037,US,"19431 BUSINESS CENTER DR, NORTHRIDGE, CA  91324 US",,,03-JAN-19,,REFRESH,,N,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"325910",PRIMARY,TRI REPORTING FORM,PRINTING INK MANUFACTURING.,TRIS,45246NVRNM4858P,110000500164,ENVIRONMENTAL INKS & COATINGS,4858 PROVIDENT DR.,,CINCINNATI,BUTLER,39017,OH,OHIO,UNITED STATES,45246,N,,N,,,05,STATIONARY,ACTIVE,V,,ENVIR INKS AND COTG,4858 PROVIDENT DR,4858,PROVIDENT DR,PROVIDENT,,,,DR,45246,OH,CINCINNATI,BUTLER COUNTY,39017,US,"4858 PROVIDENT DR, CINCINNATI, OH  45246 US",REGULAR URBAN,,01-MAR-00,31-DEC-15,SGOLDS05,,N,,,,,Y,,36649926,FRS,110000500164,39.31369,-84.46156,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,CINCINNATI,BUTLER COUNTY,45246,OH,39017,05090203,,390170111231036,08,,Cincinnati-Hamilton Area,,Cincinnati-Hamilton,,Cincinnati
"325910",UNKNOWN,TRIS,PRINTING INK MANUFACTURING.,TRIS,76118TCRBB7101G,110000459708,ATCO RUBBER PRODUCTS,7101 ATCO DR.,,FORT WORTH,TARRANT,48439,TX,TEXAS,UNITED STATES,76118,N,,N,,04,06,STATIONARY,OPEN,V,,ATCO RBR PROD,7101 ATCO DR,7101,ATCO DR,ATCO,,,,DR,76118,TX,FORT WORTH,TARRANT COUNTY,48439,US,"7101 ATCO DR, FORT WORTH, TX  76118 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,REFRESH,,N,,,N,,Y,,32032622,TRIS,76118TCRBB7101G,32.7912,-97.2271,FRS-TRIS,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,FORT WORTH,TARRANT COUNTY,76118,TX,48439,12030102,,484391012011031,12,N,Dallas-Fort Worth Area,,,,Dallas-Fort Worth
"325910",PRIMARY,TRI REPORTING FORM,PRINTING INK MANUFACTURING.,TRIS,40211BSFCR2148S,110000793614,BASF CORP,2148 SOUTH 41ST STREET,,LOUISVILLE,JEFFERSON,21111,KY,KENTUCKY,UNITED STATES,40211-2115,N,,N,,03,04,STATIONARY,CLOSED,V,,BASF CORPRT,2148 S 41ST ST,2148,S 41ST ST,41ST,S,,,ST,40211,KY,LOUISVILLE,JEFFERSON COUNTY,21111,US,"2148 S 41ST ST, LOUISVILLE, KY  40211 US",REGULAR URBAN,,01-MAR-00,31-DEC-15,REFRESH,,N,,,,,Y,,36380085,FRS,110000793614,38.22368,-85.82386,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,LOUISVILLE,JEFFERSON COUNTY,40211,KY,21111,05140101,,211110127011011,03,,Louisville Area,,Louisville,,
"325910",PRIMARY,TRI REPORTING FORM,PRINTING INK MANUFACTURING.,TRIS,44281THLNG471EB,110000814691,SUN CHEMICAL CORPORATION PACKAGING INK DIVISION,471 E. BERGEY ST.,,WADSWORTH,MEDINA,39103,OH,OHIO,UNITED STATES,442810000,N,,N,,NE,05,STATIONARY,ACTIVE,V,,SUN CHEM PKG INK DIV,471 E BERGEY ST,471,E BERGEY ST,BERGEY,E,,,ST,44281,OH,WADSWORTH,MEDINA COUNTY,39103,US,"471 E BERGEY ST, WADSWORTH, OH  44281 US",REGULAR URBAN,,01-MAR-00,31-DEC-15,REFRESH,,,,,,,Y,,32012192,TRIS,44281THLNG471EB,41.01308,-81.71568,FRS-TRIS,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,WADSWORTH,MEDINA COUNTY,44281,OH,39103,05040001,,391034172002003,16,,Cleveland-Akron-Lorain Area,,Cleveland-Akron-Lorain,Cleveland-Akron-Lorain,Cleveland-Akron-Lorain
"325910",PRIMARY,OSHA-OIS,PRINTING INK MANUFACTURING.,OSHA-OIS,339893653,110001626125,FLINT GROUP PIGMENTS,410 GLENDALE MILFORD ROAD,,CINCINNATI,HAMILTON,39061,OH,OHIO,UNITED STATES,45215-1103,N,,N,,SW,05,STATIONARY,,V,,FLINT GRP PIGMENTS,410 GLENDALE MILFORD RD,410,GLENDALE MILFORD RD,GLENDALE MILFORD,,,,RD,45215,OH,CINCINNATI,HAMILTON COUNTY,39061,US,"410 GLENDALE MILFORD RD, CINCINNATI, OH  45215 US",,,01-MAR-00,07-FEB-20,JWILLI25,,,Y,NAME MISMATCH -EIS - 14758511,N,,Y,,36650029,FRS,110001626125,39.25732,-84.46363,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,CINCINNATI,HAMILTON COUNTY,45215,OH,39061,05090203,,390610225001008,02,,Cincinnati-Hamilton Area,,Cincinnati-Hamilton,,Cincinnati
