"","FACILITYID","JUVENILE","SUSP","KNOWN","DIFF"
"5032","10004819","NOT_JUVENILE",FALSE,FALSE,FALSE
"5033","10004832","NOT_JUVENILE",TRUE,FALSE,TRUE
"5034","10000563","NOT_JUVENILE",TRUE,FALSE,TRUE
"5035","10000569","NOT_JUVENILE",FALSE,FALSE,FALSE
"5036","10004833","NOT_JUVENILE",TRUE,FALSE,TRUE
"5037","10001827","JUVENILE",TRUE,FALSE,TRUE
"5038","10000577","NOT_JUVENILE",TRUE,FALSE,TRUE
"5039","10003438","NOT_JUVENILE",FALSE,FALSE,FALSE
"5040","10000557","NOT_JUVENILE",FALSE,FALSE,FALSE
"5041","10000586","NOT_JUVENILE",TRUE,FALSE,TRUE
"5042","10004873","NOT_JUVENILE",TRUE,FALSE,TRUE
"5043","10003078","NOT_JUVENILE",FALSE,FALSE,FALSE
"5044","10000575","NOT_JUVENILE",TRUE,FALSE,TRUE
"5045","10000588","NOT_JUVENILE",TRUE,FALSE,TRUE
"5046","10002233","NOT_JUVENILE",FALSE,FALSE,FALSE
"5047","10006762","NOT_JUVENILE",FALSE,FALSE,FALSE
"5048","10003108","NOT_JUVENILE",TRUE,FALSE,TRUE
"5049","10003045","NOT_JUVENILE",FALSE,FALSE,FALSE
"5050","10005428","NOT_JUVENILE",FALSE,FALSE,FALSE
"5051","10000432","NOT_JUVENILE",TRUE,FALSE,TRUE
"5052","10004579","NOT_JUVENILE",TRUE,FALSE,TRUE
"5053","10002074","NOT_JUVENILE",FALSE,FALSE,FALSE
"5054","10002033","NOT_JUVENILE",TRUE,FALSE,TRUE
"5055","10000585","NOT_JUVENILE",FALSE,FALSE,FALSE
"5056","10005952","NOT_JUVENILE",FALSE,FALSE,FALSE
"5057","10004968","NOT_JUVENILE",TRUE,FALSE,TRUE
"5058","10004970","NOT_JUVENILE",TRUE,FALSE,TRUE
"5059","10006775","NOT_JUVENILE",TRUE,FALSE,TRUE
"5060","10006776","NOT_JUVENILE",TRUE,FALSE,TRUE
"5061","10006291","NOT_JUVENILE",FALSE,FALSE,FALSE
"5062","10002210","JUVENILE",TRUE,FALSE,TRUE
"5063","10001890","NOT_JUVENILE",TRUE,FALSE,TRUE
"5064","10005430","NOT_JUVENILE",TRUE,FALSE,TRUE
"5065","10004962","NOT_JUVENILE",FALSE,FALSE,FALSE
"5066","10006292","JUVENILE",FALSE,FALSE,FALSE
"5067","10001884","NOT_JUVENILE",TRUE,FALSE,TRUE
"5068","10005303","NOT_JUVENILE",FALSE,FALSE,FALSE
"5069","10000562","JUVENILE",FALSE,FALSE,FALSE
"5070","10002136","JUVENILE",TRUE,FALSE,TRUE
"5071","10004519","JUVENILE",TRUE,FALSE,TRUE
"5072","10002114","NOT_JUVENILE",FALSE,FALSE,FALSE
"5073","10004534","NOT_JUVENILE",FALSE,FALSE,FALSE
"5074","10004500","NOT_JUVENILE",FALSE,FALSE,FALSE
"5075","10003892","NOT_JUVENILE",TRUE,FALSE,TRUE
"5076","10005191","NOT_JUVENILE",TRUE,FALSE,TRUE
"5077","10004544","NOT_JUVENILE",TRUE,FALSE,TRUE
"5078","10003902","NOT_JUVENILE",FALSE,FALSE,FALSE
"5079","10003908","NOT_JUVENILE",TRUE,FALSE,TRUE
"5080","10003903","NOT_JUVENILE",FALSE,FALSE,FALSE
"5081","10004540","NOT_JUVENILE",FALSE,FALSE,FALSE
"5082","10006722","NOT_JUVENILE",TRUE,FALSE,TRUE
"5083","10004506","NOT_JUVENILE",FALSE,FALSE,FALSE
"5084","10004501","NOT_JUVENILE",FALSE,FALSE,FALSE
"5085","10003920","NOT_JUVENILE",TRUE,FALSE,TRUE
"5086","10003921","NOT_JUVENILE",FALSE,FALSE,FALSE
"5087","10001409","NOT_JUVENILE",TRUE,FALSE,TRUE
"5088","10003904","NOT_JUVENILE",FALSE,FALSE,FALSE
"5089","10003914","NOT_JUVENILE",TRUE,FALSE,TRUE
"5090","10003915","NOT_JUVENILE",TRUE,FALSE,TRUE
"5091","10004470","NOT_JUVENILE",FALSE,FALSE,FALSE
"5092","10002119","NOT_JUVENILE",TRUE,FALSE,TRUE
"5093","10004550","NOT_JUVENILE",TRUE,FALSE,TRUE
"5094","10002111","NOT_JUVENILE",FALSE,FALSE,FALSE
"5095","10004548","NOT_JUVENILE",TRUE,FALSE,TRUE
"5096","10004466","NOT_JUVENILE",FALSE,FALSE,FALSE
"5097","10004495","NOT_JUVENILE",FALSE,FALSE,FALSE
"5098","10004521","NOT_JUVENILE",FALSE,FALSE,FALSE
"5099","10003883","NOT_JUVENILE",TRUE,FALSE,TRUE
"5100","10003890","NOT_JUVENILE",TRUE,FALSE,TRUE
"5101","10003939","NOT_JUVENILE",FALSE,FALSE,FALSE
"5102","10004509","NOT_JUVENILE",FALSE,FALSE,FALSE
"5103","10000324","NOT_JUVENILE",TRUE,FALSE,TRUE
"5104","10006442","NOT_JUVENILE",TRUE,FALSE,TRUE
"5105","10006340","NOT_JUVENILE",FALSE,FALSE,FALSE
"5106","10004456","NOT_JUVENILE",FALSE,FALSE,FALSE
"5107","10004498","NOT_JUVENILE",FALSE,FALSE,FALSE
"5108","10004474","NOT_JUVENILE",FALSE,FALSE,FALSE
"5109","10003894","NOT_JUVENILE",TRUE,FALSE,TRUE
"5110","10003884","NOT_JUVENILE",FALSE,FALSE,FALSE
"5111","10004542","NOT_JUVENILE",TRUE,FALSE,TRUE
"5112","10003889","NOT_JUVENILE",TRUE,FALSE,TRUE
"5113","10003922","NOT_JUVENILE",FALSE,FALSE,FALSE
"5114","10000289","NOT_JUVENILE",TRUE,FALSE,TRUE
"5115","10000290","NOT_JUVENILE",TRUE,FALSE,TRUE
"5116","10003885","NOT_JUVENILE",TRUE,FALSE,TRUE
"5117","10003930","NOT_JUVENILE",FALSE,FALSE,FALSE
"5118","10006723","NOT_JUVENILE",TRUE,FALSE,TRUE
"5119","10003926","NOT_JUVENILE",FALSE,FALSE,FALSE
"5120","10004455","NOT_JUVENILE",TRUE,FALSE,TRUE
"5121","10004472","NOT_JUVENILE",FALSE,FALSE,FALSE
"5122","10001425","NOT_JUVENILE",FALSE,FALSE,FALSE
"5123","10003907","NOT_JUVENILE",FALSE,FALSE,FALSE
"5124","10004481","NOT_JUVENILE",FALSE,FALSE,FALSE
"5125","10004494","NOT_JUVENILE",FALSE,FALSE,FALSE
"5126","10004490","NOT_JUVENILE",FALSE,FALSE,FALSE
"5127","10001431","NOT_JUVENILE",FALSE,FALSE,FALSE
"5128","10005198","NOT_JUVENILE",FALSE,FALSE,FALSE
"5129","10001433","NOT_JUVENILE",TRUE,FALSE,TRUE
"5130","10003887","NOT_JUVENILE",FALSE,FALSE,FALSE
"5131","10005204","NOT_JUVENILE",FALSE,FALSE,FALSE
"5132","10003932","NOT_JUVENILE",FALSE,FALSE,FALSE
"5133","10004486","NOT_JUVENILE",FALSE,FALSE,FALSE
"5134","10002149","NOT_JUVENILE",FALSE,FALSE,FALSE
"5135","10001422","NOT_JUVENILE",FALSE,FALSE,FALSE
"5136","10001427","NOT_JUVENILE",FALSE,FALSE,FALSE
"5137","10003876","NOT_JUVENILE",FALSE,FALSE,FALSE
"5138","10003923","NOT_JUVENILE",TRUE,FALSE,TRUE
"5139","10003917","NOT_JUVENILE",TRUE,FALSE,TRUE
"5140","10004459","NOT_JUVENILE",TRUE,FALSE,TRUE
"5141","10005205","NOT_JUVENILE",FALSE,FALSE,FALSE
"5142","10004488","NOT_JUVENILE",FALSE,FALSE,FALSE
"5143","10003910","NOT_JUVENILE",FALSE,FALSE,FALSE
"5144","10005193","NOT_JUVENILE",FALSE,FALSE,FALSE
"5145","10004511","NOT_JUVENILE",FALSE,FALSE,FALSE
"5146","10001429","NOT_JUVENILE",FALSE,FALSE,FALSE
"5147","10004524","NOT_JUVENILE",FALSE,FALSE,FALSE
"5148","10004526","NOT_JUVENILE",FALSE,FALSE,FALSE
"5149","10003942","NOT_JUVENILE",TRUE,FALSE,TRUE
"5150","10004539","NOT_JUVENILE",FALSE,FALSE,FALSE
"5151","10005192","NOT_JUVENILE",FALSE,FALSE,FALSE
"5152","10002127","NOT_JUVENILE",TRUE,FALSE,TRUE
"5153","10005202","NOT_JUVENILE",FALSE,FALSE,FALSE
"5154","10003882","NOT_JUVENILE",FALSE,FALSE,FALSE
"5155","10006346","NOT_JUVENILE",FALSE,FALSE,FALSE
"5156","10005348","JUVENILE",FALSE,FALSE,FALSE
"5157","10003886","NOT_JUVENILE",TRUE,FALSE,TRUE
"5158","10003877","NOT_JUVENILE",FALSE,FALSE,FALSE
"5159","10001430","NOT_JUVENILE",FALSE,FALSE,FALSE
"5160","10005187","NOT_JUVENILE",FALSE,FALSE,FALSE
"5161","10004531","NOT_JUVENILE",FALSE,FALSE,FALSE
"5162","10004467","NOT_JUVENILE",FALSE,FALSE,FALSE
"5163","10000123","NOT_JUVENILE",TRUE,FALSE,TRUE
"5164","10000128","NOT_JUVENILE",FALSE,FALSE,FALSE
"5165","10003694","NOT_JUVENILE",FALSE,FALSE,FALSE
"5166","10003691","NOT_JUVENILE",TRUE,FALSE,TRUE
"5167","10003692","NOT_JUVENILE",TRUE,FALSE,TRUE
"5168","10000127","NOT_JUVENILE",FALSE,FALSE,FALSE
"5169","10001191","NOT_JUVENILE",TRUE,FALSE,TRUE
"5170","10000124","NOT_JUVENILE",TRUE,FALSE,TRUE
"5171","10000126","NOT_JUVENILE",TRUE,FALSE,TRUE
"5172","10003690","JUVENILE",TRUE,FALSE,TRUE
"5173","10003808","NOT_JUVENILE",FALSE,FALSE,FALSE
"5174","10006805","NOT_JUVENILE",FALSE,FALSE,FALSE
"5175","10003801","NOT_JUVENILE",FALSE,FALSE,FALSE
"5176","10003035","JUVENILE",FALSE,FALSE,FALSE
"5177","10003027","NOT_JUVENILE",TRUE,FALSE,TRUE
"5178","10001321","NOT_JUVENILE",TRUE,FALSE,TRUE
"5179","10003038","NOT_JUVENILE",TRUE,FALSE,TRUE
"5180","10001329","NOT_JUVENILE",TRUE,FALSE,TRUE
"5181","10003025","NOT_JUVENILE",FALSE,FALSE,FALSE
"5182","10001180","NOT_JUVENILE",FALSE,FALSE,FALSE
"5183","10005084","NOT_JUVENILE",FALSE,FALSE,FALSE
"5184","10001063","NOT_JUVENILE",TRUE,FALSE,TRUE
"5185","10003037","NOT_JUVENILE",TRUE,FALSE,TRUE
"5186","10003021","NOT_JUVENILE",TRUE,FALSE,TRUE
"5187","10001336","NOT_JUVENILE",FALSE,FALSE,FALSE
"5188","10003040","NOT_JUVENILE",FALSE,FALSE,FALSE
"5189","10003023","NOT_JUVENILE",FALSE,FALSE,FALSE
"5190","10006466","NOT_JUVENILE",FALSE,FALSE,FALSE
"5191","10001195","NOT_JUVENILE",TRUE,FALSE,TRUE
"5192","10003715","NOT_JUVENILE",TRUE,FALSE,TRUE
"5193","10001202","NOT_JUVENILE",TRUE,FALSE,TRUE
"5194","10003714","NOT_JUVENILE",TRUE,FALSE,TRUE
"5195","10003709","NOT_JUVENILE",TRUE,FALSE,TRUE
"5196","10001203","NOT_JUVENILE",TRUE,FALSE,TRUE
"5197","10003039","NOT_JUVENILE",FALSE,FALSE,FALSE
"5198","10003028","NOT_JUVENILE",TRUE,FALSE,TRUE
"5199","10000347","JUVENILE",TRUE,TRUE,FALSE
"5200","10004619","JUVENILE",FALSE,FALSE,FALSE
"5201","10005345","JUVENILE",TRUE,FALSE,TRUE
"5202","10006656","JUVENILE",TRUE,FALSE,TRUE
"5203","10003545","NOT_JUVENILE",TRUE,FALSE,TRUE
"5204","10000544","JUVENILE",FALSE,FALSE,FALSE
"5205","10000464","JUVENILE",TRUE,FALSE,TRUE
"5206","10000471","JUVENILE",FALSE,FALSE,FALSE
"5207","10006706","NOT_JUVENILE",TRUE,FALSE,TRUE
"5208","10003544","NOT_JUVENILE",TRUE,FALSE,TRUE
"5209","10005269","NOT_JUVENILE",FALSE,FALSE,FALSE
"5210","10005344","JUVENILE",TRUE,FALSE,TRUE
"5211","10000862","NOT_JUVENILE",TRUE,FALSE,TRUE
"5212","10001536","NOT_JUVENILE",TRUE,FALSE,TRUE
"5213","10000860","JUVENILE",TRUE,FALSE,TRUE
"5214","10000778","NOT_JUVENILE",TRUE,TRUE,FALSE
"5215","10000779","NOT_JUVENILE",TRUE,FALSE,TRUE
"5216","10003543","NOT_JUVENILE",TRUE,FALSE,TRUE
"5217","10006333","JUVENILE",TRUE,FALSE,TRUE
"5218","10003948","JUVENILE",TRUE,FALSE,TRUE
"5219","10002164","JUVENILE",FALSE,FALSE,FALSE
"5220","10002165","JUVENILE",TRUE,FALSE,TRUE
"5221","10006336","JUVENILE",TRUE,FALSE,TRUE
"5222","10000531","JUVENILE",TRUE,FALSE,TRUE
"5223","10004571","JUVENILE",TRUE,FALSE,TRUE
"5224","10000435","JUVENILE",TRUE,TRUE,FALSE
"5225","10004657","JUVENILE",TRUE,FALSE,TRUE
"5226","10001460","JUVENILE",TRUE,FALSE,TRUE
"5227","10000478","JUVENILE",TRUE,FALSE,TRUE
"5228","10004628","JUVENILE",TRUE,FALSE,TRUE
"5229","10000448","JUVENILE",FALSE,FALSE,FALSE
"5230","10000472","JUVENILE",TRUE,FALSE,TRUE
"5231","10004600","JUVENILE",FALSE,FALSE,FALSE
"5232","10004615","JUVENILE",TRUE,FALSE,TRUE
"5233","10000353","JUVENILE",TRUE,FALSE,TRUE
"5234","10004591","JUVENILE",FALSE,TRUE,TRUE
"5235","10004655","JUVENILE",FALSE,FALSE,FALSE
"5236","10000449","JUVENILE",FALSE,FALSE,FALSE
"5237","10004554","JUVENILE",FALSE,FALSE,FALSE
"5238","10006337","JUVENILE",TRUE,FALSE,TRUE
"5239","10000350","JUVENILE",TRUE,TRUE,FALSE
"5240","10000527","JUVENILE",TRUE,FALSE,TRUE
"5241","10004603","JUVENILE",FALSE,FALSE,FALSE
"5242","10006707","JUVENILE",TRUE,TRUE,FALSE
"5243","10004577","JUVENILE",FALSE,FALSE,FALSE
"5244","10006231","JUVENILE",TRUE,FALSE,TRUE
"5245","10006862","JUVENILE",TRUE,FALSE,TRUE
"5246","10004616","JUVENILE",TRUE,FALSE,TRUE
"5247","10006662","JUVENILE",FALSE,FALSE,FALSE
"5248","10000399","JUVENILE",FALSE,FALSE,FALSE
"5249","10004564","JUVENILE",TRUE,FALSE,TRUE
"5250","10006268","NOT_JUVENILE",FALSE,FALSE,FALSE
"5251","10002404","NOT_JUVENILE",TRUE,FALSE,TRUE
"5252","10005416","NOT_JUVENILE",TRUE,FALSE,TRUE
"5253","10005398","NOT_JUVENILE",FALSE,FALSE,FALSE
"5254","10005402","NOT_JUVENILE",FALSE,FALSE,FALSE
"5255","10006564","JUVENILE",TRUE,FALSE,TRUE
"5256","10001635","JUVENILE",TRUE,FALSE,TRUE
"5257","10005385","NOT_JUVENILE",FALSE,FALSE,FALSE
"5258","10005399","NOT_JUVENILE",FALSE,FALSE,FALSE
"5259","10004069","NOT_JUVENILE",FALSE,FALSE,FALSE
"5260","10004071","NOT_JUVENILE",FALSE,FALSE,FALSE
"5261","10006811","JUVENILE",FALSE,FALSE,FALSE
"5262","10005409","NOT_JUVENILE",FALSE,FALSE,FALSE
"5263","10004057","JUVENILE",TRUE,FALSE,TRUE
"5264","10006812","JUVENILE",TRUE,FALSE,TRUE
"5265","10004058","NOT_JUVENILE",FALSE,FALSE,FALSE
"5266","10005415","NOT_JUVENILE",FALSE,FALSE,FALSE
"5267","10005903","NOT_JUVENILE",FALSE,FALSE,FALSE
"5268","10005878","NOT_JUVENILE",TRUE,FALSE,TRUE
"5269","10006932","NOT_JUVENILE",TRUE,FALSE,TRUE
"5270","10005897","JUVENILE",FALSE,FALSE,FALSE
"5271","10005901","JUVENILE",FALSE,FALSE,FALSE
"5272","10005861","JUVENILE",FALSE,FALSE,FALSE
"5273","10005891","NOT_JUVENILE",FALSE,FALSE,FALSE
"5274","10002647","NOT_JUVENILE",TRUE,FALSE,TRUE
"5275","10004878","NOT_JUVENILE",FALSE,FALSE,FALSE
"5276","10005858","NOT_JUVENILE",FALSE,FALSE,FALSE
"5277","10005381","NOT_JUVENILE",FALSE,FALSE,FALSE
"5278","10005889","JUVENILE",TRUE,FALSE,TRUE
"5279","10005847","NOT_JUVENILE",FALSE,FALSE,FALSE
"5280","10005892","NOT_JUVENILE",FALSE,FALSE,FALSE
"5281","10005840","NOT_JUVENILE",FALSE,FALSE,FALSE
"5282","10005411","NOT_JUVENILE",FALSE,FALSE,FALSE
"5283","10005418","NOT_JUVENILE",FALSE,FALSE,FALSE
"5284","10005400","NOT_JUVENILE",FALSE,TRUE,TRUE
"5285","10005392","NOT_JUVENILE",TRUE,FALSE,TRUE
"5286","10005408","JUVENILE",FALSE,FALSE,FALSE
"5287","10005413","NOT_JUVENILE",FALSE,FALSE,FALSE
"5288","10005387","NOT_JUVENILE",FALSE,FALSE,FALSE
"5289","10005849","JUVENILE",FALSE,FALSE,FALSE
"5290","10005886","NOT_JUVENILE",FALSE,FALSE,FALSE
"5291","10005882","NOT_JUVENILE",TRUE,FALSE,TRUE
"5292","10005871","JUVENILE",FALSE,FALSE,FALSE
"5293","10005894","NOT_JUVENILE",TRUE,FALSE,TRUE
"5294","10005842","NOT_JUVENILE",FALSE,FALSE,FALSE
"5295","10005883","NOT_JUVENILE",TRUE,FALSE,TRUE
"5296","10005874","NOT_JUVENILE",FALSE,FALSE,FALSE
"5297","10005838","NOT_JUVENILE",FALSE,FALSE,FALSE
"5298","10005870","NOT_JUVENILE",TRUE,FALSE,TRUE
"5299","10005877","NOT_JUVENILE",TRUE,FALSE,TRUE
"5300","10005904","NOT_JUVENILE",FALSE,FALSE,FALSE
"5301","10004043","NOT_JUVENILE",FALSE,FALSE,FALSE
"5302","10001632","NOT_JUVENILE",TRUE,FALSE,TRUE
"5303","10001609","NOT_JUVENILE",FALSE,FALSE,FALSE
"5304","10005406","NOT_JUVENILE",FALSE,FALSE,FALSE
"5305","10001623","NOT_JUVENILE",TRUE,FALSE,TRUE
"5306","10001629","NOT_JUVENILE",FALSE,FALSE,FALSE
"5307","10001620","NOT_JUVENILE",TRUE,FALSE,TRUE
"5308","10001627","JUVENILE",TRUE,FALSE,TRUE
"5309","10002403","NOT_JUVENILE",TRUE,FALSE,TRUE
"5310","10002402","NOT_JUVENILE",FALSE,FALSE,FALSE
"5311","10002405","NOT_JUVENILE",FALSE,FALSE,FALSE
"5312","10004067","NOT_JUVENILE",FALSE,FALSE,FALSE
"5313","10004051","NOT_JUVENILE",TRUE,FALSE,TRUE
"5314","10004059","NOT_JUVENILE",TRUE,FALSE,TRUE
"5315","10004055","NOT_JUVENILE",TRUE,FALSE,TRUE
"5316","10004061","NOT_JUVENILE",TRUE,FALSE,TRUE
"5317","10004064","NOT_JUVENILE",FALSE,FALSE,FALSE
"5318","10005417","NOT_JUVENILE",TRUE,FALSE,TRUE
"5319","10004068","NOT_JUVENILE",FALSE,FALSE,FALSE
"5320","10005888","NOT_JUVENILE",FALSE,FALSE,FALSE
"5321","10005851","NOT_JUVENILE",FALSE,FALSE,FALSE
"5322","10001624","NOT_JUVENILE",TRUE,FALSE,TRUE
"5323","10001616","NOT_JUVENILE",TRUE,FALSE,TRUE
"5324","10001622","NOT_JUVENILE",TRUE,FALSE,TRUE
"5325","10001618","NOT_JUVENILE",TRUE,FALSE,TRUE
"5326","10001630","NOT_JUVENILE",FALSE,FALSE,FALSE
"5327","10001608","NOT_JUVENILE",FALSE,FALSE,FALSE
"5328","10004065","NOT_JUVENILE",TRUE,FALSE,TRUE
"5329","10001631","NOT_JUVENILE",FALSE,FALSE,FALSE
"5330","10001617","NOT_JUVENILE",TRUE,FALSE,TRUE
"5331","10001626","NOT_JUVENILE",FALSE,FALSE,FALSE
"5332","10001606","NOT_JUVENILE",FALSE,FALSE,FALSE
"5333","10000942","NOT_JUVENILE",FALSE,FALSE,FALSE
"5334","10001612","NOT_JUVENILE",TRUE,FALSE,TRUE
"5335","10001615","NOT_JUVENILE",FALSE,FALSE,FALSE
"5336","10006550","NOT_JUVENILE",TRUE,FALSE,TRUE
"5337","10006551","NOT_JUVENILE",TRUE,FALSE,TRUE
"5338","10006552","NOT_JUVENILE",FALSE,FALSE,FALSE
"5339","10006554","NOT_JUVENILE",TRUE,FALSE,TRUE
"5340","10006553","NOT_JUVENILE",FALSE,FALSE,FALSE
"5341","10006555","NOT_JUVENILE",TRUE,FALSE,TRUE
"5342","10004060","NOT_JUVENILE",TRUE,FALSE,TRUE
"5343","10005841","JUVENILE",FALSE,FALSE,FALSE
"5344","10006556","JUVENILE",FALSE,FALSE,FALSE
"5345","10005902","JUVENILE",FALSE,FALSE,FALSE
"5346","10004053","JUVENILE",TRUE,FALSE,TRUE
"5347","10006557","JUVENILE",FALSE,FALSE,FALSE
"5348","10004062","JUVENILE",FALSE,FALSE,FALSE
"5349","10005867","JUVENILE",TRUE,FALSE,TRUE
"5350","10006558","JUVENILE",TRUE,FALSE,TRUE
"5351","10006559","JUVENILE",TRUE,FALSE,TRUE
"5352","10005866","JUVENILE",FALSE,FALSE,FALSE
"5353","10005862","JUVENILE",FALSE,FALSE,FALSE
"5354","10005854","JUVENILE",FALSE,FALSE,FALSE
"5355","10006560","JUVENILE",TRUE,FALSE,TRUE
"5356","10006561","JUVENILE",TRUE,FALSE,TRUE
"5357","10004044","JUVENILE",TRUE,FALSE,TRUE
"5358","10006562","JUVENILE",FALSE,FALSE,FALSE
"5359","10001621","JUVENILE",FALSE,FALSE,FALSE
"5360","10005848","JUVENILE",FALSE,FALSE,FALSE
"5361","10004070","JUVENILE",FALSE,FALSE,FALSE
"5362","10006563","JUVENILE",FALSE,FALSE,FALSE
"5363","10005864","JUVENILE",FALSE,FALSE,FALSE
"5364","10005865","JUVENILE",FALSE,FALSE,FALSE
"5365","10004050","JUVENILE",FALSE,FALSE,FALSE
"5366","10005887","JUVENILE",TRUE,FALSE,TRUE
"5367","10006565","NOT_JUVENILE",TRUE,FALSE,TRUE
"5368","10005856","NOT_JUVENILE",TRUE,FALSE,TRUE
"5369","10004054","NOT_JUVENILE",TRUE,FALSE,TRUE
"5370","10001619","NOT_JUVENILE",TRUE,FALSE,TRUE
"5371","10006813","NOT_JUVENILE",FALSE,FALSE,FALSE
"5372","10005535","JUVENILE",TRUE,FALSE,TRUE
"5373","10006814","NOT_JUVENILE",FALSE,FALSE,FALSE
"5374","10005578","NOT_JUVENILE",FALSE,FALSE,FALSE
"5375","10006815","NOT_JUVENILE",FALSE,FALSE,FALSE
"5376","10004249","NOT_JUVENILE",TRUE,FALSE,TRUE
"5377","10005571","JUVENILE",FALSE,FALSE,FALSE
"5378","10004232","NOT_JUVENILE",TRUE,FALSE,TRUE
"5379","10006472","NOT_JUVENILE",FALSE,FALSE,FALSE
"5380","10005556","NOT_JUVENILE",TRUE,FALSE,TRUE
"5381","10005555","JUVENILE",TRUE,FALSE,TRUE
"5382","10004243","NOT_JUVENILE",FALSE,FALSE,FALSE
"5383","10004246","NOT_JUVENILE",FALSE,FALSE,FALSE
"5384","10005549","NOT_JUVENILE",FALSE,FALSE,FALSE
"5385","10005572","NOT_JUVENILE",FALSE,FALSE,FALSE
"5386","10005542","NOT_JUVENILE",FALSE,FALSE,FALSE
"5387","10005596","NOT_JUVENILE",TRUE,FALSE,TRUE
"5388","10005543","NOT_JUVENILE",FALSE,FALSE,FALSE
"5389","10005567","JUVENILE",FALSE,FALSE,FALSE
"5390","10005566","NOT_JUVENILE",FALSE,FALSE,FALSE
"5391","10005579","NOT_JUVENILE",TRUE,FALSE,TRUE
"5392","10005551","NOT_JUVENILE",FALSE,FALSE,FALSE
"5393","10005539","NOT_JUVENILE",FALSE,FALSE,FALSE
"5394","10005534","NOT_JUVENILE",FALSE,FALSE,FALSE
"5395","10005536","NOT_JUVENILE",FALSE,FALSE,FALSE
"5396","10005538","NOT_JUVENILE",FALSE,FALSE,FALSE
"5397","10005540","NOT_JUVENILE",TRUE,FALSE,TRUE
"5398","10005592","NOT_JUVENILE",FALSE,FALSE,FALSE
"5399","10005569","NOT_JUVENILE",TRUE,FALSE,TRUE
"5400","10005591","NOT_JUVENILE",FALSE,FALSE,FALSE
"5401","10005595","NOT_JUVENILE",FALSE,FALSE,FALSE
"5402","10005541","NOT_JUVENILE",FALSE,FALSE,FALSE
"5403","10005574","NOT_JUVENILE",TRUE,FALSE,TRUE
"5404","10005559","NOT_JUVENILE",FALSE,FALSE,FALSE
"5405","10005558","NOT_JUVENILE",FALSE,FALSE,FALSE
"5406","10005568","JUVENILE",FALSE,FALSE,FALSE
"5407","10005561","JUVENILE",FALSE,FALSE,FALSE
"5408","10005557","NOT_JUVENILE",FALSE,FALSE,FALSE
"5409","10005565","JUVENILE",FALSE,FALSE,FALSE
"5410","10001805","NOT_JUVENILE",FALSE,FALSE,FALSE
"5411","10001811","NOT_JUVENILE",FALSE,FALSE,FALSE
"5412","10001820","NOT_JUVENILE",FALSE,FALSE,FALSE
"5413","10001815","NOT_JUVENILE",TRUE,FALSE,TRUE
"5414","10004250","NOT_JUVENILE",TRUE,FALSE,TRUE
"5415","10004259","NOT_JUVENILE",FALSE,FALSE,FALSE
"5416","10004236","NOT_JUVENILE",FALSE,FALSE,FALSE
"5417","10004238","NOT_JUVENILE",TRUE,FALSE,TRUE
"5418","10004264","NOT_JUVENILE",FALSE,FALSE,FALSE
"5419","10001817","NOT_JUVENILE",FALSE,FALSE,FALSE
"5420","10004252","NOT_JUVENILE",FALSE,FALSE,FALSE
"5421","10004235","NOT_JUVENILE",FALSE,FALSE,FALSE
"5422","10004229","NOT_JUVENILE",TRUE,FALSE,TRUE
"5423","10004262","JUVENILE",FALSE,FALSE,FALSE
"5424","10004237","NOT_JUVENILE",FALSE,FALSE,FALSE
"5425","10005594","NOT_JUVENILE",FALSE,FALSE,FALSE
"5426","10005581","NOT_JUVENILE",FALSE,FALSE,FALSE
"5427","10005597","JUVENILE",TRUE,FALSE,TRUE
"5428","10001812","NOT_JUVENILE",FALSE,FALSE,FALSE
"5429","10005550","NOT_JUVENILE",FALSE,FALSE,FALSE
"5430","10004255","NOT_JUVENILE",FALSE,FALSE,FALSE
"5431","10001804","NOT_JUVENILE",FALSE,FALSE,FALSE
"5432","10001809","NOT_JUVENILE",FALSE,FALSE,FALSE
"5433","10001814","NOT_JUVENILE",FALSE,FALSE,FALSE
"5434","10005532","NOT_JUVENILE",TRUE,FALSE,TRUE
"5435","10004242","NOT_JUVENILE",FALSE,FALSE,FALSE
"5436","10002646","NOT_JUVENILE",FALSE,FALSE,FALSE
"5437","10004258","NOT_JUVENILE",FALSE,FALSE,FALSE
"5438","10004240","NOT_JUVENILE",TRUE,FALSE,TRUE
"5439","10006215","NOT_JUVENILE",FALSE,FALSE,FALSE
"5440","10006214","NOT_JUVENILE",FALSE,FALSE,FALSE
"5441","10006212","NOT_JUVENILE",TRUE,TRUE,FALSE
"5442","10001952","NOT_JUVENILE",TRUE,FALSE,TRUE
"5443","10000109","NOT_JUVENILE",TRUE,FALSE,TRUE
"5444","10006637","NOT_JUVENILE",TRUE,FALSE,TRUE
"5445","10001170","NOT_JUVENILE",FALSE,FALSE,FALSE
"5446","10002786","NOT_JUVENILE",TRUE,FALSE,TRUE
"5447","10001940","NOT_JUVENILE",TRUE,FALSE,TRUE
"5448","10001941","NOT_JUVENILE",TRUE,FALSE,TRUE
"5449","10003652","NOT_JUVENILE",TRUE,FALSE,TRUE
"5450","10003662","NOT_JUVENILE",FALSE,FALSE,FALSE
"5451","10004330","NOT_JUVENILE",FALSE,FALSE,FALSE
"5452","10004331","NOT_JUVENILE",FALSE,FALSE,FALSE
"5453","10000112","NOT_JUVENILE",FALSE,FALSE,FALSE
